participant,block,technique,target_number,repetition,tct_ms,n_subselections,n_distractors_subselected,n_targets_missed,n_distractors_final,n_grouped_final,hand_movement_m,hand_rotation_deg
1,2,SemiDwell,6,14,7600.9,6,0,0,0,6,0.2302,53.94
1,3,SemiTilt,2,0,7591.5,2,0,0,0,2,0.5997,13.5
1,3,SemiTilt,4,0,5115.5,4,0,0,1,5,0.442,35.41
1,3,SemiTilt,6,0,7218.5,6,0,0,0,6,0.442,172.04
1,3,SemiTilt,2,1,7237.4,2,0,0,0,2,0.4479,90.11
1,3,SemiTilt,4,1,7717.2,4,0,0,0,4,0.355,161.46
1,3,SemiTilt,6,1,6279.4,7,1,0,1,7,0.4841,177.07
1,3,SemiTilt,2,2,6822.1,2,0,0,0,2,0.6048,166.77
1,3,SemiTilt,4,2,5622.3,4,0,0,0,4,0.2024,142.72
1,3,SemiTilt,6,2,6721.2,6,0,0,0,6,0.1527,154.98
1,3,SemiTilt,2,3,7250.8,2,0,0,0,2,0.3717,218.0
1,3,SemiTilt,4,3,6462.9,4,0,0,0,4,0.3582,117.53
1,3,SemiTilt,6,3,5883.6,6,0,0,0,6,0.1276,139.66
1,3,SemiTilt,2,4,6615.0,2,0,0,1,3,0.3346,128.79
1,3,SemiTilt,4,4,6489.3,4,0,0,0,4,0.3918,142.48
1,3,SemiTilt,6,4,7083.2,6,0,0,0,6,0.4735,102.33
1,3,SemiTilt,2,5,7302.2,2,0,0,0,2,0.4232,59.85
1,3,SemiTilt,4,5,6287.3,4,0,0,0,4,0.5604,109.62
1,3,SemiTilt,6,5,5463.8,6,0,0,0,6,0.1997,242.82
1,3,SemiTilt,2,6,6447.6,2,0,0,1,3,0.3776,68.69
1,3,SemiTilt,4,6,6123.7,4,0,0,0,4,0.5497,171.43
1,3,SemiTilt,6,6,6601.2,6,0,0,0,6,0.3569,227.12
1,3,SemiTilt,2,7,6688.4,2,0,0,0,2,0.6194,132.99
1,3,SemiTilt,4,7,4698.8,4,0,0,1,5,0.1973,55.68
1,3,SemiTilt,6,7,6400.9,6,0,0,1,7,0.5219,245.73
1,3,SemiTilt,2,8,7597.9,2,0,0,0,2,0.3009,134.69
1,3,SemiTilt,4,8,7294.9,4,0,0,0,4,0.3051,182.82
1,3,SemiTilt,6,8,6345.2,6,0,0,0,6,0.1918,125.28
1,3,SemiTilt,2,9,5894.5,2,0,0,0,2,0.3898,116.26
1,3,SemiTilt,4,9,6510.2,5,1,0,0,4,0.2971,255.4
1,3,SemiTilt,6,9,7200.8,6,0,0,1,7,0.4638,147.23
1,3,SemiTilt,2,10,5746.8,2,0,0,0,2,0.2913,86.1
1,3,SemiTilt,4,10,6292.7,4,0,0,0,4,0.5733,284.03
1,3,SemiTilt,6,10,6722.9,6,0,0,0,6,0.5637,117.35
1,3,SemiTilt,2,11,5365.2,2,0,0,0,2,0.1082,187.51
1,3,SemiTilt,4,11,6226.3,4,0,0,0,4,0.5594,53.96
1,3,SemiTilt,6,11,7353.9,6,0,0,0,6,0.6974,101.67
1,3,SemiTilt,2,12,6840.4,4,2,0,1,3,0.6532,112.85
1,3,SemiTilt,4,12,7132.9,4,0,0,0,4,0.5664,182.75
1,3,SemiTilt,6,12,5671.2,6,0,0,0,6,0.2937,166.42
1,3,SemiTilt,2,13,5909.1,2,0,0,0,2,0.3377,97.42
1,3,SemiTilt,4,13,6470.0,4,0,1,0,3,0.3144,222.21
1,3,SemiTilt,6,13,5701.8,6,0,1,0,5,0.4327,150.53
1,3,SemiTilt,2,14,5543.9,2,0,0,1,3,0.4846,185.9
1,3,SemiTilt,4,14,7279.8,4,0,0,0,4,0.2794,130.28
1,3,SemiTilt,6,14,6819.6,6,0,0,0,6,0.3656,78.66
1,4,SemiSwipe,2,0,6665.3,3,1,1,0,1,0.1538,130.65
1,4,SemiSwipe,4,0,6715.9,5,1,0,1,5,0.4581,153.7
1,4,SemiSwipe,6,0,6760.5,6,0,0,1,7,0.4133,247.69
1,4,SemiSwipe,2,1,6240.3,2,0,0,0,2,0.5276,72.68
1,4,SemiSwipe,4,1,6182.5,4,0,0,0,4,0.5682,124.45
1,4,SemiSwipe,6,1,6276.3,6,0,0,0,6,0.3797,200.01
1,4,SemiSwipe,2,2,5778.4,2,0,0,1,3,0.2143,156.03
1,4,SemiSwipe,4,2,6909.5,4,0,0,0,4,0.2735,147.55
1,4,SemiSwipe,6,2,6331.2,6,0,0,0,6,0.2043,333.12
1,4,SemiSwipe,2,3,6121.1,2,0,0,0,2,0.4312,187.7
1,4,SemiSwipe,4,3,6071.3,4,0,0,0,4,0.2401,128.96
1,4,SemiSwipe,6,3,6149.4,6,0,1,0,5,0.3094,178.89
1,4,SemiSwipe,2,4,6963.9,2,0,2,0,1,0.5176,181.4
1,4,SemiSwipe,4,4,6806.9,4,0,1,0,3,0.5534,162.37
1,4,SemiSwipe,6,4,6877.1,6,0,0,0,6,0.5331,147.76
1,4,SemiSwipe,2,5,5966.0,2,0,0,0,2,0.4467,91.8
1,4,SemiSwipe,4,5,6692.8,4,0,0,1,5,0.4523,187.45
1,4,SemiSwipe,6,5,7007.1,6,0,0,0,6,0.7057,150.2
1,4,SemiSwipe,2,6,5171.8,2,0,0,0,2,0.3825,179.61
1,4,SemiSwipe,4,6,5462.1,5,1,0,1,5,0.4553,62.13
1,4,SemiSwipe,6,6,6785.1,6,0,0,0,6,0.3311,238.86
1,4,SemiSwipe,2,7,6947.5,2,0,0,0,2,0.522,192.4
1,4,SemiSwipe,4,7,7145.1,4,0,0,1,5,0.3017,234.72
1,4,SemiSwipe,6,7,7002.2,7,1,0,0,6,0.3319,154.6
1,4,SemiSwipe,2,8,6114.7,2,0,0,0,2,0.1952,213.42
1,4,SemiSwipe,4,8,7191.2,4,0,0,0,4,0.1334,160.9
1,4,SemiSwipe,6,8,5640.2,6,0,1,0,5,0.5005,119.66
1,4,SemiSwipe,2,9,7822.4,2,0,0,0,2,0.4507,310.23
1,4,SemiSwipe,4,9,6341.4,4,0,0,0,4,0.5177,216.26
1,4,SemiSwipe,6,9,7132.1,6,0,0,0,6,0.5369,113.15
1,4,SemiSwipe,2,10,5679.9,2,0,0,0,2,0.2749,219.05
1,4,SemiSwipe,4,10,6195.6,4,0,0,0,4,0.2059,2.23
1,4,SemiSwipe,6,10,7348.1,7,1,0,0,6,0.1258,124.6
1,4,SemiSwipe,2,11,6187.8,2,0,0,0,2,0.1827,16.96
1,4,SemiSwipe,4,11,7409.8,4,0,0,0,4,0.0108,119.85
1,4,SemiSwipe,6,11,6523.7,6,0,0,0,6,0.323,168.35
1,4,SemiSwipe,2,12,5558.6,2,0,0,0,2,0.4738,200.45
1,4,SemiSwipe,4,12,5880.5,4,0,0,0,4,0.4129,305.76
1,4,SemiSwipe,6,12,5901.9,6,0,0,0,6,0.4871,172.61
1,4,SemiSwipe,2,13,6026.2,2,0,0,0,2,0.2891,104.49
1,4,SemiSwipe,4,13,5950.7,4,0,0,1,5,0.2891,97.79
1,4,SemiSwipe,6,13,7024.5,6,0,0,0,6,0.4242,141.73
1,4,SemiSwipe,2,14,6184.6,2,0,0,0,2,0.2194,278.44
1,4,SemiSwipe,4,14,6052.1,4,0,0,0,4,0.3963,141.24
1,4,SemiSwipe,6,14,6274.5,7,1,0,0,6,0.6396,186.7
2,0,SemiDwell,2,0,5200.5,2,0,0,1,3,0.3808,164.83
2,0,SemiDwell,4,0,6111.2,4,0,0,1,5,0.3143,132.91
2,0,SemiDwell,6,0,4790.1,6,0,0,0,6,0.2369,193.51
2,0,SemiDwell,2,1,6187.7,2,0,0,0,2,0.3415,206.7
2,0,SemiDwell,4,1,4770.6,4,0,0,0,4,0.5408,215.32
2,0,SemiDwell,6,1,4486.3,6,0,0,0,6,0.0794,117.75
2,0,SemiDwell,2,2,5176.7,2,0,0,0,2,0.5574,67.91
2,0,SemiDwell,4,2,5385.4,4,0,0,0,4,0.4434,124.6
2,0,SemiDwell,6,2,5128.8,7,1,0,1,7,0.2711,110.04
2,0,SemiDwell,2,3,5457.5,3,1,0,1,3,0.3557,97.1
2,0,SemiDwell,4,3,5156.6,4,0,0,0,4,0.4146,238.91
2,0,SemiDwell,6,3,6414.0,6,0,0,0,6,0.3287,184.5
2,0,SemiDwell,2,4,6011.5,2,0,0,0,2,0.6118,141.85
2,0,SemiDwell,4,4,5595.7,4,0,0,1,5,0.3498,93.49
2,0,SemiDwell,6,4,4869.6,6,0,1,0,5,0.6558,187.08
2,0,SemiDwell,2,5,5742.8,2,0,0,0,2,0.4833,151.76
2,0,SemiDwell,4,5,5581.2,5,1,0,0,4,0.4106,97.09
2,0,SemiDwell,6,5,5197.5,7,1,0,0,6,0.3439,98.26
2,0,SemiDwell,2,6,5497.1,2,0,0,0,2,0.4804,160.73
2,0,SemiDwell,4,6,4934.3,5,1,1,0,3,0.5162,103.56
2,0,SemiDwell,6,6,6239.8,7,1,0,0,6,0.4168,128.47
2,0,SemiDwell,2,7,5036.0,2,0,0,1,3,0.5569,192.67
2,0,SemiDwell,4,7,4181.2,4,0,0,1,5,0.3536,115.06
2,0,SemiDwell,6,7,4839.6,6,0,1,1,6,0.2133,86.36
2,0,SemiDwell,2,8,5807.9,2,0,0,0,2,0.5742,154.93
2,0,SemiDwell,4,8,5054.9,4,0,0,0,4,0.5687,75.68
2,0,SemiDwell,6,8,4784.9,6,0,0,0,6,0.406,124.22
2,0,SemiDwell,2,9,4844.8,2,0,0,0,2,0.3207,285.38
2,0,SemiDwell,4,9,4954.4,4,0,0,0,4,0.2896,131.71
2,0,SemiDwell,6,9,6025.4,7,1,0,1,7,0.6625,134.53
2,0,SemiDwell,2,10,5569.6,2,0,0,0,2,0.235,175.82
2,0,SemiDwell,4,10,4593.6,5,1,0,0,4,0.3366,167.15
2,0,SemiDwell,6,10,4685.7,6,0,0,1,7,0.4545,213.05
2,0,SemiDwell,2,11,4210.6,3,1,0,0,2,0.3696,184.47
2,0,SemiDwell,4,11,5593.6,4,0,0,0,4,0.422,138.13
2,0,SemiDwell,6,11,5525.0,6,0,0,0,6,0.5643,197.91
2,0,SemiDwell,2,12,5875.2,2,0,0,0,2,0.7196,145.87
2,0,SemiDwell,4,12,4964.0,4,0,0,1,5,0.1973,201.57
2,0,SemiDwell,6,12,4458.7,7,1,1,1,6,0.387,306.46
2,0,SemiDwell,2,13,5822.0,2,0,0,0,2,0.5003,117.85
2,0,SemiDwell,4,13,4757.4,5,1,0,0,4,0.5929,189.04
2,0,SemiDwell,6,13,5377.0,6,0,1,0,5,0.3055,53.04
2,0,SemiDwell,2,14,4208.5,2,0,0,0,2,0.4883,198.03
2,0,SemiDwell,4,14,5348.1,4,0,0,0,4,0.2703,239.79
2,0,SemiDwell,6,14,5933.8,6,0,0,0,6,0.2859,296.56
2,1,SemiNDH,2,0,5411.9,4,2,0,0,2,0.6303,119.77
2,1,SemiNDH,4,0,4701.1,4,0,0,0,4,0.505,255.3
2,1,SemiNDH,6,0,5376.1,8,2,0,0,6,0.4349,158.14
2,1,SemiNDH,2,1,6253.1,2,0,0,0,2,0.2665,256.22
2,1,SemiNDH,4,1,4412.1,4,0,0,0,4,0.2314,44.73
2,1,SemiNDH,6,1,5321.4,6,0,1,0,5,0.558,141.85
2,1,SemiNDH,2,2,5359.7,2,0,0,1,3,0.3692,94.32
2,1,SemiNDH,4,2,5920.6,4,0,0,0,4,0.3622,105.42
2,1,SemiNDH,6,2,5440.6,6,0,2,0,4,0.2367,148.14
2,1,SemiNDH,2,3,5991.5,2,0,0,0,2,0.5568,123.86
2,1,SemiNDH,4,3,4582.4,5,1,0,0,4,0.5729,168.91
2,1,SemiNDH,6,3,5419.7,6,0,0,1,7,0.3334,77.63
2,1,SemiNDH,2,4,5134.7,2,0,0,1,3,0.4602,210.7
2,1,SemiNDH,4,4,5996.6,5,1,0,0,4,0.3168,149.02
2,1,SemiNDH,6,4,4909.5,8,2,0,0,6,0.4922,195.64
2,1,SemiNDH,2,5,4902.7,2,0,0,0,2,0.3723,100.19
2,1,SemiNDH,4,5,5152.9,4,0,1,0,3,0.2064,135.72
2,1,SemiNDH,6,5,4962.1,6,0,1,0,5,0.6113,172.54
2,1,SemiNDH,2,6,4950.7,2,0,0,0,2,0.5178,113.22
2,1,SemiNDH,4,6,5179.6,4,0,0,0,4,0.3271,33.57
2,1,SemiNDH,6,6,4814.4,6,0,0,1,7,0.1215,205.19
2,1,SemiNDH,2,7,5013.0,2,0,0,0,2,0.4066,56.81
2,1,SemiNDH,4,7,4695.7,4,0,0,0,4,0.7317,74.57
2,1,SemiNDH,6,7,4924.2,6,0,1,0,5,0.7627,97.69
2,1,SemiNDH,2,8,4850.7,2,0,0,0,2,0.3634,137.62
2,1,SemiNDH,4,8,5475.5,4,0,0,0,4,0.3091,137.71
2,1,SemiNDH,6,8,5012.6,6,0,0,0,6,0.3631,185.71
2,1,SemiNDH,2,9,6345.1,2,0,0,1,3,0.5165,131.35
2,1,SemiNDH,4,9,4153.9,4,0,1,1,4,0.2739,146.68
2,1,SemiNDH,6,9,5079.7,6,0,0,1,7,0.6307,157.4
2,1,SemiNDH,2,10,5317.7,2,0,1,0,1,0.202,136.03
2,1,SemiNDH,4,10,5497.0,4,0,0,1,5,0.3745,2.77
2,1,SemiNDH,6,10,4904.7,7,1,0,0,6,0.5969,124.26
2,1,SemiNDH,2,11,4711.8,2,0,0,1,3,0.514,73.71
2,1,SemiNDH,4,11,5086.6,4,0,0,0,4,0.238,277.9
2,1,SemiNDH,6,11,5037.9,6,0,0,1,7,0.8585,204.78
2,1,SemiNDH,2,12,4777.3,2,0,0,0,2,0.2586,304.94
2,1,SemiNDH,4,12,5972.3,6,2,1,1,4,0.3608,128.53
2,1,SemiNDH,6,12,5471.5,7,1,0,0,6,0.2742,180.13
2,1,SemiNDH,2,13,5835.1,2,0,0,1,3,0.6464,159.71
2,1,SemiNDH,4,13,3445.2,4,0,0,1,5,0.2983,58.43
2,1,SemiNDH,6,13,6303.1,7,1,0,0,6,0.3958,166.84
2,1,SemiNDH,2,14,5081.8,2,0,0,0,2,0.5025,155.51
2,1,SemiNDH,4,14,5032.1,4,0,1,0,3,0.332,225.1
2,1,SemiNDH,6,14,5708.2,6,0,0,0,6,0.4331,49.39
2,2,SemiSwipe,2,0,5220.1,2,0,1,1,2,0.1769,145.65
2,2,SemiSwipe,4,0,4972.7,5,1,0,0,4,0.1784,8.98
2,2,SemiSwipe,6,0,5106.5,6,0,0,0,6,0.272,139.1
2,2,SemiSwipe,2,1,4312.8,3,1,0,1,3,0.0358,139.43
2,2,SemiSwipe,4,1,4945.8,4,0,0,1,5,0.2565,201.27
2,2,SemiSwipe,6,1,4954.0,6,0,0,0,6,0.1808,37.58
2,2,SemiSwipe,2,2,5302.2,2,0,0,0,2,0.4055,245.87
2,2,SemiSwipe,4,2,5929.1,4,0,0,0,4,0.1001,66.95
2,2,SemiSwipe,6,2,4981.6,6,0,0,1,7,0.4851,255.18
2,2,SemiSwipe,2,3,6010.7,2,0,0,0,2,0.3192,59.52
2,2,SemiSwipe,4,3,5836.6,4,0,0,0,4,0.345,95.46
2,2,SemiSwipe,6,3,5791.5,6,0,0,0,6,0.4496,113.99
2,2,SemiSwipe,2,4,4772.0,2,0,0,0,2,0.3921,154.32
2,2,SemiSwipe,4,4,4862.4,4,0,0,0,4,0.3142,173.37
2,2,SemiSwipe,6,4,6037.2,6,0,0,0,6,0.4513,137.85
2,2,SemiSwipe,2,5,4777.6,2,0,0,0,2,0.3626,54.26
2,2,SemiSwipe,4,5,6217.5,4,0,0,0,4,0.4197,178.36
2,2,SemiSwipe,6,5,5279.9,7,1,1,0,5,0.3425,217.48
2,2,SemiSwipe,2,6,4376.7,2,0,0,0,2,0.5399,84.73
2,2,SemiSwipe,4,6,6049.9,4,0,0,0,4,0.0074,259.25
2,2,SemiSwipe,6,6,4844.8,7,1,0,0,6,0.2283,206.81
2,2,SemiSwipe,2,7,5213.3,2,0,0,0,2,0.336,135.91
2,2,SemiSwipe,4,7,4903.1,5,1,1,0,3,0.2188,120.67
2,2,SemiSwipe,6,7,6215.2,6,0,0,0,6,0.5529,174.44
2,2,SemiSwipe,2,8,4746.2,2,0,0,0,2,0.2805,116.44
2,2,SemiSwipe,4,8,4441.9,4,0,0,1,5,0.3336,242.79
2,2,SemiSwipe,6,8,5861.4,6,0,1,0,5,0.3401,150.29
2,2,SemiSwipe,2,9,5118.5,2,0,0,1,3,0.1909,175.31
2,2,SemiSwipe,4,9,4534.0,4,0,0,0,4,0.2448,160.31
2,2,SemiSwipe,6,9,3928.2,7,1,0,1,7,0.3255,288.39
2,2,SemiSwipe,2,10,5511.8,2,0,0,0,2,0.3708,224.54
2,2,SemiSwipe,4,10,4582.2,4,0,0,0,4,0.4856,154.62
2,2,SemiSwipe,6,10,5759.5,7,1,0,0,6,0.4685,58.24
2,2,SemiSwipe,2,11,4958.2,2,0,0,1,3,0.1985,166.82
2,2,SemiSwipe,4,11,4826.5,4,0,0,0,4,0.4681,187.56
2,2,SemiSwipe,6,11,5657.1,6,0,0,0,6,0.2068,194.55
2,2,SemiSwipe,2,12,5156.1,2,0,0,1,3,0.3778,9.34
2,2,SemiSwipe,4,12,5208.6,4,0,0,0,4,0.3762,313.9
2,2,SemiSwipe,6,12,5556.8,7,1,0,0,6,0.1204,8.6
2,2,SemiSwipe,2,13,5502.6,2,0,0,0,2,0.159,184.44
2,2,SemiSwipe,4,13,5317.4,4,0,0,0,4,0.3351,30.06
2,2,SemiSwipe,6,13,4383.4,6,0,0,0,6,0.3161,184.61
2,2,SemiSwipe,2,14,5809.9,2,0,0,0,2,0.3469,136.18
2,2,SemiSwipe,4,14,5373.4,4,0,0,0,4,0.2584,183.4
2,2,SemiSwipe,6,14,5294.6,6,0,0,1,7,0.4016,256.39
2,3,FullDH,2,0,4552.7,2,0,0,0,2,0.487,46.5
2,3,FullDH,4,0,4997.9,4,0,0,0,4,0.4679,146.83
2,3,FullDH,6,0,4880.9,6,0,0,0,6,0.43,198.82
2,3,FullDH,2,1,6511.8,2,0,0,0,2,0.0038,135.08
2,3,FullDH,4,1,5193.1,4,0,0,1,5,0.3195,80.52
2,3,FullDH,6,1,4403.9,6,0,0,0,6,0.5251,229.25
2,3,FullDH,2,2,4856.5,2,0,0,0,2,0.3864,223.96
2,3,FullDH,4,2,4520.1,4,0,0,0,4,0.262,104.97
2,3,FullDH,6,2,6182.9,6,0,0,0,6,0.6063,90.61
2,3,FullDH,2,3,5188.1,2,0,0,0,2,0.5668,211.45
2,3,FullDH,4,3,4368.2,6,2,0,0,4,0.3647,172.87
2,3,FullDH,6,3,6543.1,6,0,0,0,6,0.4071,147.65
2,3,FullDH,2,4,5718.4,2,0,0,0,2,0.4484,168.21
2,3,FullDH,4,4,5864.1,4,0,0,0,4,0.4742,115.19
2,3,FullDH,6,4,5337.5,6,0,0,0,6,0.4598,55.5
2,3,FullDH,2,5,4375.6,2,0,0,0,2,0.2448,81.87
2,3,FullDH,4,5,4237.7,5,1,0,0,4,0.4797,25.54
2,3,FullDH,6,5,5422.2,6,0,0,1,7,0.4133,230.67
2,3,FullDH,2,6,5920.0,2,0,1,1,2,0.3572,130.86
2,3,FullDH,4,6,4946.5,4,0,0,0,4,0.4835,190.51
2,3,FullDH,6,6,5457.4,6,0,0,0,6,0.2751,105.79
2,3,FullDH,2,7,4405.6,2,0,0,0,2,0.5065,237.93
2,3,FullDH,4,7,5472.4,4,0,0,0,4,0.3272,212.15
2,3,FullDH,6,7,5504.4,6,0,0,0,6,0.1315,116.0
2,3,FullDH,2,8,5233.2,2,0,0,0,2,0.7538,269.32
2,3,FullDH,4,8,4899.2,5,1,0,0,4,0.4239,127.82
2,3,FullDH,6,8,4555.4,6,0,0,1,7,0.5545,257.19
2,3,FullDH,2,9,4580.8,2,0,0,0,2,0.553,187.6
2,3,FullDH,4,9,5315.2,4,0,0,0,4,0.519,196.52
2,3,FullDH,6,9,5213.2,6,0,0,0,6,0.5107,190.19
2,3,FullDH,2,10,5602.1,2,0,0,0,2,0.3274,128.26
2,3,FullDH,4,10,5804.9,5,1,0,0,4,0.2927,78.15
2,3,FullDH,6,10,5373.7,6,0,0,0,6,0.3439,9.17
2,3,FullDH,2,11,6065.3,2,0,1,0,1,0.448,42.8
2,3,FullDH,4,11,5015.7,4,0,0,0,4,0.3666,68.11
2,3,FullDH,6,11,5036.7,6,0,0,0,6,0.0085,137.6
2,3,FullDH,2,12,4339.2,2,0,0,0,2,0.4516,114.03
2,3,FullDH,4,12,5165.9,4,0,0,1,5,0.4195,165.58
2,3,FullDH,6,12,4854.5,6,0,0,1,7,0.3202,205.42
2,3,FullDH,2,13,4643.0,2,0,0,1,3,0.6035,122.64
2,3,FullDH,4,13,6225.0,4,0,0,1,5,0.5664,184.94
2,3,FullDH,6,13,4779.6,7,1,0,1,7,0.2262,108.98
2,3,FullDH,2,14,4636.0,2,0,0,1,3,0.2805,131.56
2,3,FullDH,4,14,5245.3,4,0,0,0,4,0.5946,242.36
2,3,FullDH,6,14,5905.6,7,1,0,0,6,0.2993,228.51
2,4,SemiTilt,2,0,4918.6,2,0,0,0,2,0.4074,296.15
2,4,SemiTilt,4,0,4934.5,4,0,0,0,4,0.15,220.64
2,4,SemiTilt,6,0,5229.2,7,1,0,0,6,0.2682,87.98
2,4,SemiTilt,2,1,5860.2,2,0,0,1,3,0.3318,222.93
2,4,SemiTilt,4,1,4352.5,4,0,0,0,4,0.2628,173.36
2,4,SemiTilt,6,1,6127.2,6,0,0,0,6,0.4809,167.68
2,4,SemiTilt,2,2,6362.0,2,0,0,0,2,0.5041,138.53
2,4,SemiTilt,4,2,5185.5,4,0,1,0,3,0.4585,138.21
2,4,SemiTilt,6,2,5446.0,6,0,0,0,6,0.3422,88.93
2,4,SemiTilt,2,3,4553.9,2,0,0,0,2,0.4428,61.71
2,4,SemiTilt,4,3,6118.3,4,0,0,0,4,0.4954,132.22
2,4,SemiTilt,6,3,5660.6,6,0,0,0,6,0.4297,243.73
2,4,SemiTilt,2,4,5051.2,2,0,0,0,2,0.5279,185.07
2,4,SemiTilt,4,4,5078.1,4,0,0,0,4,0.3425,238.37
2,4,SemiTilt,6,4,4360.7,7,1,0,1,7,0.2726,315.2
2,4,SemiTilt,2,5,5491.2,2,0,0,0,2,0.4793,130.99
2,4,SemiTilt,4,5,4315.3,5,1,0,0,4,0.6507,169.98
2,4,SemiTilt,6,5,6175.1,6,0,0,1,7,0.3839,172.55
2,4,SemiTilt,2,6,5250.1,2,0,0,0,2,0.4288,125.32
2,4,SemiTilt,4,6,5837.9,4,0,0,0,4,0.4559,170.41
2,4,SemiTilt,6,6,4818.5,6,0,0,1,7,0.3488,145.73
2,4,SemiTilt,2,7,5240.4,3,1,0,1,3,0.3204,151.74
2,4,SemiTilt,4,7,5894.9,4,0,0,1,5,0.2603,145.29
2,4,SemiTilt,6,7,4655.7,6,0,0,0,6,0.5129,51.21
2,4,SemiTilt,2,8,6330.6,2,0,0,0,2,0.3642,139.99
2,4,SemiTilt,4,8,4740.8,4,0,0,0,4,0.4897,238.76
2,4,SemiTilt,6,8,4865.5,6,0,1,0,5,0.5482,183.29
2,4,SemiTilt,2,9,5358.6,2,0,0,0,2,0.4635,280.2
2,4,SemiTilt,4,9,4413.7,4,0,0,0,4,0.5789,132.15
2,4,SemiTilt,6,9,5120.1,6,0,0,0,6,0.7785,157.14
2,4,SemiTilt,2,10,5281.4,2,0,0,0,2,0.4846,44.82
2,4,SemiTilt,4,10,3574.0,4,0,0,0,4,0.5542,258.77
2,4,SemiTilt,6,10,4516.4,8,2,0,1,7,0.412,150.02
2,4,SemiTilt,2,11,4939.9,2,0,0,0,2,0.5604,104.05
2,4,SemiTilt,4,11,4560.1,4,0,0,0,4,0.4314,241.22
2,4,SemiTilt,6,11,5360.7,6,0,0,0,6,0.4267,109.88
2,4,SemiTilt,2,12,4670.6,2,0,0,0,2,0.3953,140.02
2,4,SemiTilt,4,12,5684.5,4,0,0,1,5,0.5019,30.41
2,4,SemiTilt,6,12,3957.5,7,1,1,1,6,0.3685,100.08
2,4,SemiTilt,2,13,4548.5,2,0,0,0,2,0.4334,41.16
2,4,SemiTilt,4,13,5201.4,4,0,0,0,4,0.3934,212.06
2,4,SemiTilt,6,13,5359.9,6,0,0,0,6,0.2451,156.35
2,4,SemiTilt,2,14,5469.2,2,0,0,1,3,0.2141,110.73
2,4,SemiTilt,4,14,4830.0,4,0,0,0,4,0.2072,90.01
2,4,SemiTilt,6,14,5576.5,6,0,0,1,7,0.4724,164.83
3,0,SemiSwipe,2,0,4181.4,2,0,0,0,2,0.5314,124.68
3,0,SemiSwipe,4,0,3914.8,4,0,0,0,4,0.4041,231.65
3,0,SemiSwipe,6,0,3896.4,6,0,0,0,6,0.5734,62.68
3,0,SemiSwipe,2,1,5126.9,2,0,0,0,2,0.547,199.37
3,0,SemiSwipe,4,1,4390.2,5,1,0,0,4,0.63,175.98
3,0,SemiSwipe,6,1,5348.8,8,2,0,0,6,0.292,166.62
3,0,SemiSwipe,2,2,5044.9,2,0,0,0,2,0.5424,161.27
3,0,SemiSwipe,4,2,5133.7,4,0,0,0,4,0.2147,92.24
3,0,SemiSwipe,6,2,3813.5,6,0,0,0,6,0.4374,77.64
3,0,SemiSwipe,2,3,4058.1,2,0,1,1,2,0.5123,145.14
3,0,SemiSwipe,4,3,3367.7,5,1,0,0,4,0.2662,186.36
3,0,SemiSwipe,6,3,4006.1,6,0,1,0,5,0.1864,104.43
3,0,SemiSwipe,2,4,3467.5,2,0,0,0,2,0.3408,150.89
3,0,SemiSwipe,4,4,3591.8,4,0,1,0,3,0.4549,277.99
3,0,SemiSwipe,6,4,4227.0,8,2,0,0,6,0.4057,207.89
3,0,SemiSwipe,2,5,4806.8,2,0,0,0,2,0.4907,121.12
3,0,SemiSwipe,4,5,5282.1,5,1,0,0,4,0.2092,40.98
3,0,SemiSwipe,6,5,4508.4,6,0,1,0,5,0.6307,193.41
3,0,SemiSwipe,2,6,4611.1,3,1,0,0,2,0.0175,235.76
3,0,SemiSwipe,4,6,4620.7,4,0,0,1,5,0.5012,174.35
3,0,SemiSwipe,6,6,3794.2,6,0,2,0,4,0.4015,148.23
3,0,SemiSwipe,2,7,5122.1,2,0,0,0,2,0.4215,187.64
3,0,SemiSwipe,4,7,3818.2,4,0,0,1,5,0.1498,87.62
3,0,SemiSwipe,6,7,4886.2,6,0,0,0,6,0.2797,181.36
3,0,SemiSwipe,2,8,3784.2,2,0,0,0,2,0.3375,232.79
3,0,SemiSwipe,4,8,3628.3,4,0,0,1,5,0.4401,169.04
3,0,SemiSwipe,6,8,4383.4,6,0,0,0,6,0.6877,161.37
3,0,SemiSwipe,2,9,3294.3,2,0,1,0,1,0.7523,229.33
3,0,SemiSwipe,4,9,4389.8,4,0,1,0,3,0.363,62.96
3,0,SemiSwipe,6,9,3765.3,8,2,0,0,6,0.3449,106.92
3,0,SemiSwipe,2,10,5691.6,2,0,0,1,3,0.2743,138.74
3,0,SemiSwipe,4,10,4083.8,5,1,0,0,4,0.4795,185.41
3,0,SemiSwipe,6,10,4418.0,6,0,0,0,6,0.4099,192.35
3,0,SemiSwipe,2,11,3558.0,2,0,0,0,2,0.6029,133.29
3,0,SemiSwipe,4,11,3972.8,4,0,0,0,4,0.1412,96.86
3,0,SemiSwipe,6,11,4435.3,6,0,0,0,6,0.2619,136.34
3,0,SemiSwipe,2,12,5054.0,2,0,0,1,3,0.2573,156.2
3,0,SemiSwipe,4,12,5686.8,4,0,0,0,4,0.6529,150.71
3,0,SemiSwipe,6,12,5436.7,6,0,1,1,6,0.4348,128.04
3,0,SemiSwipe,2,13,4758.8,2,0,0,0,2,0.3333,80.15
